Row,Column,Assay,Sample,Conc,Ct,Tm,Expected Tm,R2,Chi2,Straight R2,Efficiency,Multiple peaks,Outlier,Multimodal melt peaks,F0,Flags,S-DispenseTip,S-DropIndex,S-GlobalDropIndex,S-SP-Well,A-DispenseTip,A-DropIndex,A-GlobalDropIndex,A-SP-Well,Asymmetry,A,B,C,D,E,AmpRatio,Tm minus mean,Ct minus mean
21,16,tetB_181_Rep2,P49,,,,,,,,,,,,,NoAmplification,,,,,,,,,,,,,,,,,
21,17,tetG_F_507_Rep2,P49,,,,,,,,,,,,,CurveFitFailed,,,,,,,,,,,,,,,,,
21,18,IncP_oriT_342_Rep2,P49,,,,,,,,,,,,,NoAmplification,,,,,,,,,,,,,,,,,
21,19,IncQ_oriT_343_Rep2,P49,,,,,,,,,,,,,"LowEfficiency, CtIsSmall, SaturationBaselineRatioIsLow, CurveFitFailed",,,,,,,,,,,,,,,,,
21,20,int1-a-marko_336_Rep2,P49,,,,,,,,,,,,,NoAmplification,,,,,,,,,,,,,,,,,
21,21,intI1F165_clinical_359_Rep2,P49,,,,,,,,,,,,,"CtIsLarge, MultipleMeltPeaks",,,,,,,,,,,,,,,,,
21,22,ant6-ib_1541_Rep2,P49,-1,25.44399,74.90163,,0.9995744,110789.8,0.7402214,2.009276,FALSE,FALSE,FALSE,6.49E-06,,,,,,,,,,9,1797.636,1.317725,28.17938,12576.03,22.49941,7.995874,,
21,23,aph2-Id_104_Rep2,P49,-1,21.58627,75.1629,,0.9999405,14457.29,0.8137086,1.961346,FALSE,FALSE,FALSE,0.00020953,,,,,,,,,,18,1868.886,1.361064,24.37873,12592.88,18.01733,7.738177,,
25,12,tetM_1513_Rep2,P49,-1,26.59201,78.24947,,0.9999326,16365.99,0.7078032,1.942824,FALSE,FALSE,FALSE,6.94E-06,,,,,,,,,,5,1753.255,1.378921,29.40799,12699.25,16.61533,8.24324,,
25,13,tetO_192_Rep2,P49,-1,19.45226,78.23411,,0.9999393,11818.85,0.8231539,1.966775,FALSE,FALSE,FALSE,0.000839943,,,,,,,,,,4,1634.605,1.355952,22.23799,11137.84,10.22862,7.81378,,
25,14,tet32_54_Rep2,P49,-1,20.85518,80.3214,,0.9999578,9258.65,0.8165402,1.920329,FALSE,FALSE,FALSE,0.000575545,,,,,,,,,,7,1700.515,1.401521,23.70092,12716.65,6.681681,8.478119,,
25,15,tet40_500_Rep2,P49,,,,,,,,,,,,,NoAmplification,,,,,,,,,,,,,,,,,
25,16,tet44_1539_Rep2,P49,-1,25.68599,77.54349,,0.9995979,58723.07,0.7448174,1.883369,FALSE,FALSE,FALSE,2.49E-05,,,,,,,,,,10,3715.482,1.44101,28.58374,10268.7,6.269181,3.763761,,
25,17,tetK_184_Rep2,P49,,,,,,,,,,,,,CurveFitFailed,,,,,,,,,,,,,,,,,
25,18,ermA-803_Rep2,P49,,,,,,,,,,,,,NoAmplification,,,,,,,,,,,,,,,,,
25,19,ermG_807_Rep2,P49,,,,,,,,,,,,,NoAmplification,,,,,,,,,,,,,,,,,
25,20,cfxA_106_Rep2,P49,-1,23.50514,76.68111,,0.9996305,50150.93,0.7826841,2.005989,FALSE,FALSE,FALSE,2.15E-05,,,,,,,,,,7,1533.953,1.320573,26.24428,9183.986,13.80782,6.987136,,
25,21,tetX_196_Rep2,P49,-1,22.79589,75.17081,,0.9999132,18905.37,0.791319,1.955483,FALSE,FALSE,FALSE,9.09E-05,,,,,,,,,,5,1727.353,1.366645,25.59571,12366.2,10.29364,8.159048,,
25,22,intl2_338_Rep2,P49,,,,,,,,,,,,,NoAmplification,,,,,,,,,,,,,,,,,
25,23,intl3_1522_Rep2,P49,,,,,,,,,,,,,MultipleMeltPeaks,,,,,,,,,,,,,,,,,
63,12,ermB_804_Rep2,P49,-1,23.52503,78.90781,,0.9999515,10177.39,0.7734767,1.934139,FALSE,FALSE,FALSE,6.76E-05,,,,,,,,,,8,2423.918,1.387525,26.35234,11964.78,-3.25757,5.936131,,
63,13,IncHI2-smr0018_1566_Rep2,P49,-1,30.41677,85.99367,,0.9997547,23802.31,0.582809,1.985857,FALSE,FALSE,FALSE,1.29E-07,CtIsLarge,,,,,,,,,6,1599.909,1.338404,33.17939,7549.982,27.08591,5.719007,,
63,14,IncI1_repI1_1565_Rep2,P49,-1,28.32605,86.5188,,0.9999667,5278.035,0.6537241,1.962319,FALSE,FALSE,FALSE,1.13E-06,,,,,,,,,,12,1984.35,1.360144,31.1173,9762.229,22.44447,5.919611,,
63,15,IncN_rep_340_Rep2,P49,,,,,,,,,,,,,MultipleMeltPeaks,,,,,,,,,,,,,,,,,
63,16,tetQ_185_Rep2,P49,-1,18.46082,76.38873,,0.9998249,37062.74,0.82785,2.002955,FALSE,FALSE,FALSE,0.001268651,,,,,,,,,,7,1585.497,1.323217,21.20345,11549.11,6.267452,8.28422,,
63,17,tetW_191_Rep2,P49,-1,18.17398,81.25359,,0.9999571,6606.615,0.8350169,1.95931,FALSE,FALSE,FALSE,0.002290344,,,,,,,,,,11,1299.144,1.362995,20.96899,10997.75,7.121185,9.465382,,
63,18,IS26_1546_Rep2,P49,,,,,,,,,,,,,"CtIsLarge, MultipleMeltPeaks",,,,,,,,,,,,,,,,,
63,19,ISEcp1_1550_Rep2,P49,,,,,,,,,,,,,NoAmplification,,,,,,,,,,,,,,,,,
63,20,oqxA_1577_Rep2,P49,,,,,,,,,,,,,NoAmplification,,,,,,,,,,,,,,,,,
63,21,sul2_133_Rep2,P49,,,,,,,,,,,,,NoAmplification,,,,,,,,,,,,,,,,,
63,22,lncF_FIC_1564_Rep2,P49,,,,,,,,,,,,,NoAmplification,,,,,,,,,,,,,,,,,
63,23,mobA_1524_Rep2,P49,,,,,,,,,,,,,NoAmplification,,,,,,,,,,,,,,,,,
67,12,tnpA_202_Rep2,P49,,,,,,,,,,,,,NoAmplification,,,,,,,,,,,,,,,,,
67,13,ant6-ia_431_Rep2,P49,-1,25.01107,79.23844,,0.9999598,6763.037,0.7482988,1.883565,FALSE,FALSE,FALSE,4.49E-05,,,,,,,,,,13,1929.988,1.440791,27.90853,11594.59,3.280734,7.007599,,
67,14,tetL_195_Rep2,P49,-1,26.65112,78.34956,,0.9998654,24119.92,0.700922,1.98111,FALSE,FALSE,FALSE,3.33E-06,,,,,,,,,,12,1653.405,1.342709,29.41941,10902.47,9.900229,7.593946,,
67,15,tnpA_203_Rep2,P49,-1,28.31076,84.8022,,0.999976,2635.847,0.6475867,1.857367,FALSE,FALSE,FALSE,5.07E-06,,,,,,,,,,10,1556.613,1.470717,31.24763,8559.919,6.182285,6.499068,,
67,16,traN_1525_Rep2,P49,,,,,,,,,,,,,NoAmplification,,,,,,,,,,,,,,,,,
67,17,blaROB_41_Rep2,P49,,,,,,,,,,,,,NoAmplification,,,,,,,,,,,,,,,,,
67,18,pAKD1-IncP-1?_380_Rep2,P49,,,,,,,,,,,,,NoAmplification,,,,,,,,,,,,,,,,,
67,19,pBS228-IncP-1?_381_Rep2,P49,,,,,,,,,,,,,"CtIsLarge, MultipleMeltPeaks",,,,,,,,,,,,,,,,,
67,20,blaCTX-M_162_Rep2,P49,,,,,,,,,,,,,NoAmplification,,,,,,,,,,,,,,,,,
67,21,IS91_1567_Rep2,P49,,,,,,,,,,,,,NoAmplification,,,,,,,,,,,,,,,,,
67,22,ISCR1_1528_Rep2,P49,,,,,,,,,,,,,NoAmplification,,,,,,,,,,,,,,,,,
67,23,tnpA_206_Rep2,P49,-1,27.68362,77.51335,,0.9999735,4328.361,0.6656989,1.983567,FALSE,FALSE,FALSE,1.43E-06,,,,,,,,,,13,1639.093,1.340476,30.44897,10474.19,7.002726,7.390235,,
2,0,16Snew_2_Rep1,P5,-1,13.61596,83.25421,,0.9998157,67568.27,0.6726472,1.951605,FALSE,FALSE,FALSE,0.09799284,,,,,,,,,,12,2240.916,1.370374,16.42068,15674.26,14.10036,7.994578,,
2,1,16Sold_1_Rep1,P5,-1,13.87663,81.5275,,0.9999805,5111.362,0.7697172,1.974483,FALSE,FALSE,FALSE,0.05950876,,,,,,,,,,8,3067.263,1.348786,16.65292,13697.6,5.975662,5.46574,,
2,2,aac6-is_iu_ix_419_Rep1,P5,,,,,,,,,,,,,"LowEfficiency, CtIsSmall, CurveFitFailed",,,,,,,,,,,,,,,,,
2,3,aphA3_14_Rep1,P5,-1,18.84072,79.03201,,0.99997,5895.166,0.8283594,1.913823,FALSE,FALSE,FALSE,0.002492381,,,,,,,,,,11,3692.758,1.408253,21.69534,12226.11,-9.368102,4.310834,,
2,4,tetB_181_Rep1,P5,,,,,,,,,,,,,CurveFitFailed,,,,,,,,,,,,,,,,,
2,5,tetG_F_507_Rep1,P5,,,,,,,,,,,,,"CtIsLarge, MultipleMeltPeaks",,,,,,,,,,,,,,,,,
2,6,IncP_oriT_342_Rep1,P5,,,,,,,,,,,,,"LowEfficiency, CtIsLarge, CurveFitFailed",,,,,,,,,,,,,,,,,
2,7,IncQ_oriT_343_Rep1,P5,,,,,,,,,,,,,"LowEfficiency, CtIsSmall, CurveFitFailed",,,,,,,,,,,,,,,,,
2,8,int1-a-marko_336_Rep1,P5,-1,32.44736,84.44904,,0.9997956,86473.22,0.4746648,1.997052,FALSE,FALSE,FALSE,5.01E-08,CtIsLarge,,,,,,,,,8,2074.98,1.328405,35.19681,16110.78,27.58913,8.764307,,
2,9,intI1F165_clinical_359_Rep1,P5,,,,,,,,,,,,,MultipleMeltPeaks,,,,,,,,,,,,,,,,,
2,10,ant6-ib_1541_Rep1,P5,-1,23.40847,75.47615,,0.9999143,44945.8,0.7820766,1.961938,FALSE,FALSE,FALSE,7.90E-05,,,,,,,,,,7,1829.696,1.360503,26.2002,18254.25,13.46821,10.97666,,
2,11,aph2-Id_104_Rep1,P5,-1,20.17128,75.56895,,0.9999071,27683.1,0.828434,1.968938,FALSE,FALSE,FALSE,0.000660261,,,,,,,,,,6,1818.542,1.35393,22.95435,15229.5,10.24207,9.374566,,
6,0,tetM_1513_Rep1,P5,,,,,,,,,,,,,NoAmplification,,,,,,,,,,,,,,,,,
6,1,tetO_192_Rep1,P5,-1,18.58368,78.51038,,0.9999521,16529.92,0.8292177,1.96624,FALSE,FALSE,FALSE,0.002178439,,,,,,,,,,11,2095.628,1.356452,21.37007,15142.09,8.096349,8.22556,,
6,2,tet32_54_Rep1,P5,-1,19.37663,80.66465,,0.9999628,13417.3,0.8214992,1.952697,FALSE,FALSE,FALSE,0.00139974,,,,,,,,,,16,2474.528,1.369321,22.17996,15158.48,8.27308,7.125808,,
6,3,tet40_500_Rep1,P5,,,,,,,,,,,,,NoAmplification,,,,,,,,,,,,,,,,,
6,4,tet44_1539_Rep1,P5,-1,23.37427,77.70516,,0.999865,50455.84,0.7814716,1.960458,FALSE,FALSE,FALSE,6.94E-05,,,,,,,,,,9,1972.877,1.361905,26.16784,15351.56,11.29927,8.781308,,
6,5,tetK_184_Rep1,P5,,,,,,,,,,,,,NoAmplification,,,,,,,,,,,,,,,,,
6,6,ermA-803_Rep1,P5,-1,30.17337,77.23979,,0.9998053,42658.99,0.574688,1.954122,FALSE,FALSE,FALSE,4.42E-07,CtIsLarge,,,,,,,,,12,2091.743,1.36795,32.9749,13016.99,17.56342,7.223036,,
6,7,ermG_807_Rep1,P5,,,,,,,,,,,,,NoAmplification,,,,,,,,,,,,,,,,,
6,8,cfxA_106_Rep1,P5,-1,20.80379,76.98869,,0.9997893,49323.43,0.8174345,1.997935,FALSE,FALSE,FALSE,0.000249745,,,,,,,,,,10,1723.307,1.327625,23.55222,12645.28,11.42081,8.337799,,
6,9,tetX_196_Rep1,P5,-1,23.29794,75.60544,,0.9998641,55517.23,0.7822997,1.985316,FALSE,FALSE,FALSE,5.56E-05,,,,,,,,,,11,2011.354,1.338893,26.0612,15780.9,12.35817,8.845911,,
6,10,intl2_338_Rep1,P5,-1,32.68444,76.44438,,0.999973,6202.733,0.4817908,1.978882,FALSE,FALSE,FALSE,4.29E-08,CtIsLarge,,,,,,,,,7,2093.066,1.344743,35.45541,12115.71,34.65749,6.788499,,
6,11,intl3_1522_Rep1,P5,,,,,,,,,,,,,MultipleMeltPeaks,,,,,,,,,,,,,,,,,
12,0,ermB_804_Rep1,P5,-1,19.40751,79.06024,,0.9999784,7026.069,0.8196933,1.9545,FALSE,FALSE,FALSE,0.001288381,,,,,,,,,,16,2819.094,1.367588,22.20856,14542.82,-0.7717062,6.158687,,
12,1,IncHI2-smr0018_1566_Rep1,P5,,,,,,,,,,,,,NoAmplification,,,,,,,,,,,,,,,,,
12,2,IncI1_repI1_1565_Rep1,P5,,,,,,,,,,,,,NoAmplification,,,,,,,,,,,,,,,,,
12,3,IncN_rep_340_Rep1,P5,,,,,,,,,,,,,NoAmplification,,,,,,,,,,,,,,,,,
12,4,tetQ_185_Rep1,P5,-1,16.74957,76.72574,,0.9997743,66304.84,0.8196197,1.992699,FALSE,FALSE,FALSE,0.006180514,,,,,,,,,,10,1795.302,1.332268,19.50411,14092.83,12.42938,8.849837,,
12,5,tetW_191_Rep1,P5,-1,16.70777,81.53144,,0.9999514,18317.84,0.8155141,1.969463,FALSE,FALSE,FALSE,0.008925188,,,,,,,,,,13,1805.564,1.35344,19.49019,16020.18,11.29615,9.87267,,
12,6,IS26_1546_Rep1,P5,,,,,,,,,,,,,NoAmplification,,,,,,,,,,,,,,,,,
12,7,ISEcp1_1550_Rep1,P5,,,,,,,,,,,,,"CtIsLarge, CurveFitFailed",,,,,,,,,,,,,,,,,
12,8,oqxA_1577_Rep1,P5,,,,,,,,,,,,,NoAmplification,,,,,,,,,,,,,,,,,
12,9,sul2_133_Rep1,P5,,,,,,,,,,,,,NoAmplification,,,,,,,,,,,,,,,,,
12,10,lncF_FIC_1564_Rep1,P5,,,,,,,,,,,,,NoAmplification,,,,,,,,,,,,,,,,,
12,11,mobA_1524_Rep1,P5,,,,,,,,,,,,,"HighEfficiency, CtIsLarge, SaturationBaselineRatioIsLow, CurveFitFailed, HighBaseline",,,,,,,,,,,,,,,,,
16,0,tnpA_202_Rep1,P5,,,,,,,,,,,,,NoAmplification,,,,,,,,,,,,,,,,,
16,1,ant6-ia_431_Rep1,P5,-1,23.07271,79.43958,,0.9999091,34176.11,0.7931063,1.879894,FALSE,FALSE,FALSE,0.000238129,,,,,,,,,,7,2309.233,1.444883,25.97556,15289.49,10.53207,7.621026,,
16,2,tetL_195_Rep1,P5,-1,31.32443,75.99355,,0.9987303,252232.3,0.532584,2.114235,FALSE,FALSE,FALSE,1.38E-08,CtIsLarge,,,,,,,,,12,2099.504,1.235117,33.95103,11943.57,24.92797,6.688756,,
16,3,tnpA_203_Rep1,P5,-1,28.86442,85.01284,,0.9999886,2698.879,0.627885,1.880669,FALSE,FALSE,FALSE,3.74E-06,,,,,,,,,,12,1896.255,1.444017,31.76612,13386.95,12.6511,8.059681,,
16,4,traN_1525_Rep1,P5,,,,,,,,,,,,,NoAmplification,,,,,,,,,,,,,,,,,
16,5,blaROB_41_Rep1,P5,,,,,,,,,,,,,"CtIsLarge, CurveFitFailed",,,,,,,,,,,,,,,,,
16,6,pAKD1-IncP-1?_380_Rep1,P5,,,,,,,,,,,,,NoAmplification,,,,,,,,,,,,,,,,,
16,7,pBS228-IncP-1?_381_Rep1,P5,,,,,,,,,,,,,NoAmplification,,,,,,,,,,,,,,,,,
16,8,blaCTX-M_162_Rep1,P5,,,,,,,,,,,,,NoAmplification,,,,,,,,,,,,,,,,,
16,9,IS91_1567_Rep1,P5,,,,,,,,,,,,,"CtIsLarge, CurveFitFailed",,,,,,,,,,,,,,,,,
16,10,ISCR1_1528_Rep1,P5,,,,,,,,,,,,,NoAmplification,,,,,,,,,,,,,,,,,
16,11,tnpA_206_Rep1,P5,-1,25.74186,77.72577,,0.9999149,26430.81,0.728855,2.027977,FALSE,FALSE,FALSE,4.59E-06,,,,,,,,,,14,2150.811,1.301849,28.45634,14283.65,15.9479,7.641052,,
54,0,16Snew_2_Rep2,P5,-1,14.85132,83.15687,,0.9998425,24725.82,0.773822,1.920864,FALSE,FALSE,FALSE,0.03494017,,,,,,,,,,10,1864.055,1.400972,17.69634,10693.22,9.986493,6.736539,,
54,1,16Sold_1_Rep2,P5,-1,14.10617,81.50597,,0.99999,1988.279,0.7958558,1.940526,FALSE,FALSE,FALSE,0.05977511,,,,,,,,,,4,2838.299,1.381183,16.92513,12543.05,3.267558,5.419214,,
54,2,aac6-is_iu_ix_419_Rep2,P5,,,,,,,,,,,,,"LowEfficiency, CtIsSmall, SaturationBaselineRatioIsLow, CurveFitFailed",,,,,,,,,,,,,,,,,
54,3,aphA3_14_Rep2,P5,-1,19.17182,79.05769,,0.9999604,9020.606,0.8346807,1.922837,FALSE,FALSE,FALSE,0.001757103,,,,,,,,,,7,3954.131,1.39895,22.01417,11993.6,-2.97213,4.033183,,
54,4,tetB_181_Rep2,P5,,,,,,,,,,,,,MultipleMeltPeaks,,,,,,,,,,,,,,,,,
54,5,tetG_F_507_Rep2,P5,-1,23.64281,81.93113,,0.9999125,16413.39,0.7779251,1.958637,FALSE,FALSE,FALSE,4.20E-05,,,,,,,,,,8,1832.842,1.363635,26.43866,11052.74,24.36556,7.030385,,
54,6,IncP_oriT_342_Rep2,P5,-1,32.97969,84.05962,,0.9999557,10670.17,0.4504806,1.892099,FALSE,FALSE,FALSE,1.78E-07,CtIsLarge,,,,,,,,,6,2725.752,1.431404,35.86479,13528.07,20.70904,5.963059,,
54,7,IncQ_oriT_343_Rep2,P5,,,,,,,,,,,,,"LowEfficiency, CtIsSmall, CurveFitFailed",,,,,,,,,,,,,,,,,
54,8,int1-a-marko_336_Rep2,P5,,,,,,,,,,,,,NoAmplification,,,,,,,,,,,,,,,,,
54,9,intI1F165_clinical_359_Rep2,P5,,,,,,,,,,,,,"CtIsLarge, MultipleMeltPeaks",,,,,,,,,,,,,,,,,
54,10,ant6-ib_1541_Rep2,P5,-1,23.11047,75.11594,,0.999932,18898.38,0.7887421,1.94485,FALSE,FALSE,FALSE,9.78E-05,,,,,,,,,,3,1891.7,1.376936,25.92384,14690.62,10.42276,8.765827,,
54,11,aph2-Id_104_Rep2,P5,-1,20.63137,75.14487,,0.9999588,7835.681,0.832571,2.007294,FALSE,FALSE,FALSE,0.000226522,,,,,,,,,,7,1757.033,1.31944,23.36902,11143.96,7.391342,7.342491,,
58,0,tetM_1513_Rep2,P5,,,,,,,,,,,,,"CtIsLarge, CurveFitFailed",,,,,,,,,,,,,,,,,
58,1,tetO_192_Rep2,P5,-1,17.95206,78.58481,,0.99992,19769.44,0.8256065,1.958223,FALSE,FALSE,FALSE,0.00334301,,,,,,,,,,11,1863.927,1.364029,20.74843,13497.34,6.933929,8.241343,,
58,2,tet32_54_Rep2,P5,-1,19.53263,80.67392,,0.9999503,13552.71,0.8234696,1.960726,FALSE,FALSE,FALSE,0.001014333,,,,,,,,,,14,1939.015,1.36165,22.32586,13395.26,7.777752,7.908282,,
58,3,tet40_500_Rep2,P5,,,,,,,,,,,,,NoAmplification,,,,,,,,,,,,,,,,,
58,4,tet44_1539_Rep2,P5,-1,23.54997,77.89879,,0.9998263,68882.37,0.7769757,1.987684,FALSE,FALSE,FALSE,4.53E-05,,,,,,,,,,10,1854.266,1.336758,26.31042,15980.61,14.60223,9.618292,,
58,5,tetK_184_Rep2,P5,,,,,,,,,,,,,NoAmplification,,,,,,,,,,,,,,,,,
58,6,ermA-803_Rep2,P5,-1,30.44411,77.23091,,0.9999316,22564.35,0.5654743,1.927297,FALSE,FALSE,FALSE,6.30E-07,CtIsLarge,,,,,,,,,12,2098.685,1.39441,33.28049,14604.5,18.81725,7.95888,,
58,7,ermG_807_Rep2,P5,,,,,,,,,,,,,NoAmplification,,,,,,,,,,,,,,,,,
58,8,cfxA_106_Rep2,P5,-1,22.00952,76.82566,,0.999947,7206.809,0.8097489,1.936296,FALSE,FALSE,FALSE,0.000166866,,,,,,,,,,14,1685.916,1.385375,24.834,10173.31,5.91128,7.03429,,
58,9,tetX_196_Rep2,P5,-1,24.3111,75.36805,,0.9999337,19250.42,0.7638704,1.982676,FALSE,FALSE,FALSE,2.28E-05,,,,,,,,,,12,1994.925,1.341285,27.07751,13321.57,11.89993,7.677729,,
58,10,intl2_338_Rep2,P5,,,,,,,,,,,,,NoAmplification,,,,,,,,,,,,,,,,,
58,11,intl3_1522_Rep2,P5,,,,,,,,,,,,,MultipleMeltPeaks,,,,,,,,,,,,,,,,,
64,0,ermB_804_Rep2,P5,-1,20.10006,79.13394,,0.9999821,3685.654,0.8153508,1.955722,FALSE,FALSE,FALSE,0.000671125,,,,,,,,,,8,2632.078,1.366416,22.89957,12737.42,-4.554541,5.839301,,
64,1,IncHI2-smr0018_1566_Rep2,P5,,,,,,,,,,,,,NoAmplification,,,,,,,,,,,,,,,,,
64,2,IncI1_repI1_1565_Rep2,P5,,,,,,,,,,,,,"CtIsLarge, CurveFitFailed",,,,,,,,,,,,,,,,,
64,3,IncN_rep_340_Rep2,P5,,,,,,,,,,,,,NoAmplification,,,,,,,,,,,,,,,,,
64,4,tetQ_185_Rep2,P5,-1,17.5571,76.79285,,0.9997956,54469.96,0.818996,2.011451,FALSE,FALSE,FALSE,0.002620035,,,,,,,,,,13,1796.651,1.31585,20.29002,13031.67,10.97493,8.253315,,
64,5,tetW_191_Rep2,P5,-1,16.68106,81.50333,,0.9999435,17841.36,0.815353,1.971166,FALSE,FALSE,FALSE,0.008197475,,,,,,,,,,20,1742.66,1.351856,19.4614,14648.94,7.377942,9.406078,,
64,6,IS26_1546_Rep2,P5,,,,,,,,,,,,,NoAmplification,,,,,,,,,,,,,,,,,
64,7,ISEcp1_1550_Rep2,P5,,,,,,,,,,,,,NoAmplification,,,,,,,,,,,,,,,,,
64,8,oqxA_1577_Rep2,P5,,,,,,,,,,,,,NoAmplification,,,,,,,,,,,,,,,,,
64,9,sul2_133_Rep2,P5,-1,29.60167,85.54068,,0.9999692,7078.687,0.5985662,1.926828,FALSE,FALSE,FALSE,9.91E-07,CtIsLarge,,,,,,,,,16,1724.831,1.394885,32.43867,12465.36,13.52155,8.227008,,
64,10,lncF_FIC_1564_Rep2,P5,,,,,,,,,,,,,NoAmplification,,,,,,,,,,,,,,,,,
64,11,mobA_1524_Rep2,P5,,,,,,,,,,,,,CurveFitFailed,,,,,,,,,,,,,,,,,
68,0,tnpA_202_Rep2,P5,,,,,,,,,,,,,"CtIsLarge, CurveFitFailed",,,,,,,,,,,,,,,,,
68,1,ant6-ia_431_Rep2,P5,-1,22.91371,79.52927,,0.9999336,21411.57,0.7946236,1.896091,FALSE,FALSE,FALSE,0.000222597,,,,,,,,,,5,2384.114,1.427069,25.7931,15741.01,4.43958,7.602459,,
68,2,tetL_195_Rep2,P5,-1,29.24228,78.68995,,0.9996182,118586.1,0.6082267,2.002006,FALSE,FALSE,FALSE,4.38E-07,,,,,,,,,,7,1903.099,1.324048,31.986,13597.92,11.55644,8.145149,,
68,3,tnpA_203_Rep2,P5,,,,,,,,,,,,,"CtIsLarge, MultipleMeltPeaks",,,,,,,,,,,,,,,,,
68,4,traN_1525_Rep2,P5,,,,,,,,,,,,,NoAmplification,,,,,,,,,,,,,,,,,
68,5,blaROB_41_Rep2,P5,,,,,,,,,,,,,CurveFitFailed,,,,,,,,,,,,,,,,,
68,6,pAKD1-IncP-1?_380_Rep2,P5,,,,,,,,,,,,,NoAmplification,,,,,,,,,,,,,,,,,
68,7,pBS228-IncP-1?_381_Rep2,P5,,,,,,,,,,,,,"CtIsLarge, MultipleMeltPeaks",,,,,,,,,,,,,,,,,
68,8,blaCTX-M_162_Rep2,P5,,,,,,,,,,,,,"CtIsLarge, MultipleMeltPeaks",,,,,,,,,,,,,,,,,
68,9,IS91_1567_Rep2,P5,,,,,,,,,,,,,MultipleMeltPeaks,,,,,,,,,,,,,,,,,
68,10,ISCR1_1528_Rep2,P5,,,,,,,,,,,,,"LowEfficiency, CtIsLarge, CurveFitFailed",,,,,,,,,,,,,,,,,
68,11,tnpA_206_Rep2,P5,-1,26.79293,77.74534,,0.9999452,15482.22,0.6950527,1.998524,FALSE,FALSE,FALSE,2.99E-06,,,,,,,,,,7,1921.183,1.327106,29.54068,13905.34,9.451221,8.237905,,
9,0,ermB_804_Rep1,P51,-1,23.26557,79.06762,,0.9999468,16714.18,0.780381,1.957082,FALSE,FALSE,FALSE,7.13E-05,,,,,,,,,,13,2651.422,1.365117,26.06338,13955.9,6.820754,6.263552,,
9,1,IncHI2-smr0018_1566_Rep1,P51,,,,,,,,,,,,,"CtIsLarge, CurveFitFailed",,,,,,,,,,,,,,,,,
9,2,IncI1_repI1_1565_Rep1,P51,,,,,,,,,,,,,"CtIsLarge, CurveFitFailed",,,,,,,,,,,,,,,,,
9,3,IncN_rep_340_Rep1,P51,,,,,,,,,,,,,CurveFitFailed,,,,,,,,,,,,,,,,,
9,4,tetQ_185_Rep1,P51,-1,17.22648,76.60674,,0.9997028,90743.29,0.8223777,2.010155,FALSE,FALSE,FALSE,0.003517132,,,,,,,,,,11,1731.801,1.316966,19.96087,13448.15,9.677561,8.765415,,
9,5,tetW_191_Rep1,P51,-1,16.05349,81.55583,,0.9999658,11086.43,0.8115273,1.945555,FALSE,FALSE,FALSE,0.0176145,,,,,,,,,,16,1656.317,1.376247,18.86595,15823.13,3.529659,10.5532,,
9,6,IS26_1546_Rep1,P51,-1,29.22126,86.7067,,0.9999684,10091.57,0.6101444,1.871264,FALSE,FALSE,FALSE,3.64E-06,,,,,,,,,,15,2591.012,1.454631,32.13694,14308.57,15.07714,6.522386,,
9,7,ISEcp1_1550_Rep1,P51,-1,31.27428,85.00848,,0.9999353,23565.89,0.523774,1.914139,FALSE,FALSE,FALSE,4.49E-07,CtIsLarge,,,,,,,,,14,1795.806,1.407924,34.12846,15126.44,18.18486,9.4232,,
9,8,oqxA_1577_Rep1,P51,-1,34.92315,83.69358,,0.9998977,6540.529,0.3611476,1.790958,FALSE,FALSE,FALSE,2.86E-07,"LowEfficiency, CtIsLarge",,,,,,,,,19,4525.139,1.554974,37.97098,11511.34,11.65558,3.543865,,
9,9,sul2_133_Rep1,P51,-1,31.25989,84.06166,,0.9997479,70835.88,0.534549,1.966698,FALSE,FALSE,FALSE,1.61E-07,CtIsLarge,,,,,,,,,11,1979.315,1.356023,34.04572,12884.51,29.27043,7.50958,,
9,10,lncF_FIC_1564_Rep1,P51,-1,32.37547,86.65646,,0.9997932,69104.13,0.4845656,2.088868,FALSE,FALSE,FALSE,1.01E-08,CtIsLarge,,,,,,,,,14,2169.675,1.253712,35.02655,13736.27,35.15136,7.331027,,
9,11,mobA_1524_Rep1,P51,,,,,,,,,,,,,"CtIsLarge, CurveFitFailed",,,,,,,,,,,,,,,,,
13,0,tnpA_202_Rep1,P51,,,,,,,,,,,,,NoAmplification,,,,,,,,,,,,,,,,,
13,1,ant6-ia_431_Rep1,P51,-1,23.80484,79.29407,,0.9999185,19357.61,0.776032,1.896674,FALSE,FALSE,FALSE,9.98E-05,,,,,,,,,,7,2186.119,1.42644,26.6834,13273.63,5.518786,7.071781,,
13,2,tetL_195_Rep1,P51,-1,31.4558,85.01225,,0.9997415,86379.22,0.5196528,1.949656,FALSE,FALSE,FALSE,2.09E-07,CtIsLarge,,,,,,,,,13,2033.146,1.372258,34.26301,14576.74,21.7389,8.169548,,
13,3,tnpA_203_Rep1,P51,-1,27.25355,85.00358,,0.9999751,4665.759,0.6842374,1.888068,FALSE,FALSE,FALSE,8.35E-06,,,,,,,,,,8,1690.745,1.435817,30.14446,10957.7,9.733574,7.480992,,
13,4,traN_1525_Rep1,P51,,,,,,,,,,,,,NoAmplification,,,,,,,,,,,,,,,,,
